sentimiento,tipo,date,content,rating
positivos,cafe_molido,21/10/2019,"Nunca lo había comprado, lo encontré por estar entre los más vendidos de Amazon y estoy encantada. Tiene muchísimo cuerpo, es intenso y acremado. Lo recomiendo mucho y lo seguiré comprando",5
positivos,cafe_capsulas,22/10/2019,Muy bueno,5
positivos,cafe_soluble,22/10/2019,"Es el café de toda la familia por excelencia como siempre muy bueno, lo malo es que no viene protegido con algo para que no se golpe con los otros frascos y llegó uno de ellos roto.",5
positivos,cafe_soluble,22/10/2019,Llegó en muy buen estado.  Fresco y seco.,5
positivos,cafe_soluble,22/10/2019,Perfecto,5
positivos,cafe_grano,22/10/2019,Excelente cuerpo y aroma increíble. Un poco ácido para espresso.,5
positivos,cafe_molido,22/10/2019,"MUY BUENO , QUE LASTIMA QUE YA NO LO TIENEN.",5
positivos,cafe_molido,22/10/2019,"Si eres uno de esos que se jacta de ser un conocedor de café, es posible que le pongas peros; yo soy un mundano que requiere un delicioso café por la mañana para echarse andar, y este es delicioso a mi gusto, no voy a andar buscando de otros paises, el café Mexicano es el mejor.",5
positivos,cafe_capsulas,23/10/2019,"Cumple lo que publica y excelente relacion calidad precio, estoy satisfecho con la compra.",5
positivos,cafe_capsulas,23/10/2019,Todo bien lo recomiendo mucho,5
positivos,cafe_soluble,23/10/2019,Buen producto,5
positivos,cafe_soluble,23/10/2019,Para ser soluble es Deli!!! Espero salga de nuevo en venta ya que es muy rico,5
positivos,cafe_grano,23/10/2019,Excelente café de sabor robusto y pleno aromático y retrogusto largo,5
positivos,cafe_soluble,24/10/2019,"A muy buen precio, llegó muy rápido y temprano  y súper empacado.",5
positivos,cafe_soluble,24/10/2019,"Buen producto, muy buen la oferta",5
positivos,cafe_molido,24/10/2019,En verdad muy agradable y me sorprendió este cafe. Pronto volveré a comprar.,5
positivos,cafe_molido,24/10/2019,"Excelente cafe, de muy sabor suave y un aroma que llena toda la casa.",5
positivos,cafe_molido,24/10/2019,Muy buen sabor excelente producto lo recomiendo,5
positivos,cafe_soluble,25/10/2019,Buen café para disfrutar todo el día a cualquier hora,5
positivos,cafe_soluble,25/10/2019,El café es aromático y tiene un agradable sabor y excelente precio,5
positivos,cafe_soluble,25/10/2019,"justo lo que esperaba, en realidad ya había comprado el café en un super y quede fascinado, recomiendo sin duda alguna este magnifico café, ojala que vuelvan a sacar otra vez la promoción para volver  aprovecharla",5
positivos,cafe_soluble,25/10/2019,"Rico sabor, sabe a canelita",5
positivos,cafe_molido,25/10/2019,Buen café,5
positivos,cafe_molido,25/10/2019,Me encanta el sabor y tostado del café.,5
positivos,cafe_soluble,26/10/2019,El precio es muy razonable,5
positivos,cafe_soluble,26/10/2019,Excelente precio,5
positivos,cafe_soluble,26/10/2019,Excelente precio por esa cantidad de café,5
positivos,cafe_soluble,26/10/2019,Excelente producto y precio.,5
positivos,cafe_capsulas,27/10/2019,"Excelente café, muy buen balance entre sabor y aromas",5
positivos,cafe_soluble,27/10/2019,Buen sabor y a un excelente precio,5
positivos,cafe_soluble,27/10/2019,no llego roto,5
positivos,cafe_soluble,27/10/2019,"Producto natural, saludable.",5
positivos,cafe_grano,27/10/2019,"Después de comprar otro café por años,  busque miles de opciones para cambiar por algo mejor y por fin lo encontré! Este café es exquisito y el precio es excelente!! Si lo volveré a comprar!",5
positivos,cafe_grano,27/10/2019,"sabroso, no demasiado amargo ni demasiado tostado",5
positivos,cafe_molido,27/10/2019,"Buen café, aroma y sabor, recomendable",5
positivos,cafe_molido,27/10/2019,"Excelente opción , muy rico.",5
positivos,cafe_molido,27/10/2019,Muy buen café me gusto mucho,5
positivos,cafe_capsulas,28/10/2019,Me gusto  el  sabor  del  cafe,5
positivos,cafe_grano,28/10/2019,Con un molido medio en prensa francesa. delicioso!!!,5
positivos,cafe_molido,28/10/2019,"Me encanto el sabor, yo lo tomo sin azucar y es super agradable, seguire comprando esta marca. solo espero que mejore el precio en alguna oferta :)",5
positivos,cafe_molido,28/10/2019,Muy rico lo compraría de nuevo,5
positivos,cafe_soluble,29/10/2019,"a mi no me gusta pero es el favorito de mis padres, y el precio es muy economico",5
positivos,cafe_soluble,29/10/2019,"Excelente Sabor, textura y Olor. Muy bajo precio.",5
positivos,cafe_soluble,29/10/2019,"Mucho más valor que lo que pagas por él.

Recomendado al 100!",5
positivos,cafe_soluble,29/10/2019,Muy buen sabor!!,5
positivos,cafe_grano,29/10/2019,"El precio es bueno y la presentación también.
El sabor es fuerte, de mi agrado.
El aroma es algo suave...
Lo recomiendo. Sería un buen obsequio!",5
positivos,cafe_grano,29/10/2019,Excelente! Se pueden distinguir claramente mas notas.,5
positivos,cafe_molido,29/10/2019,"Bastante café con un aroma y sabor medio.
Es bueno para compartir en oficina.
Rinde y la presentación me gustó!
Hermético ?",5
positivos,cafe_molido,29/10/2019,"El precio es bueno y la presentación también.
El sabor es fuerte, de mi agrado.
El aroma es algo suave...
Lo recomiendo. Sería un buen obsequio!",5
positivos,cafe_molido,29/10/2019,"Es un buen café a buen precio. Tiene un aroma bastante intenso desde que lo abres, además de un sabor fuerte y rico. Al ser fuerte, no necesitas usar mucho en la cafetera si no lo deseas, por lo que es rendidor en ese aspecto.",5
positivos,cafe_molido,29/10/2019,exelente promocion para un buen producto,5
positivos,cafe_capsulas,30/10/2019,Buen producto y precio,5
positivos,cafe_soluble,30/10/2019,Buen precio,5
positivos,cafe_soluble,30/10/2019,Esta rico,5
positivos,cafe_soluble,30/10/2019,Precio excéntrico,5
positivos,cafe_soluble,30/10/2019,"Rico café con aroma y sabor, exquisito al paladar!",5
positivos,cafe_grano,30/10/2019,Café  tonelada el mejor café y lo conseguí en Amazon  estoy feliz,5
positivos,cafe_molido,30/10/2019,Excelente compra más económico que en supermercados buen sabor y con poca cantidad lo preparas muy recomendable por ser descafeinado,5
positivos,cafe_molido,30/10/2019,"Muy bueno, lo recomiendo ampliamente,  buen aroma y sabor.",5
positivos,cafe_capsulas,31/10/2019,Llego antes de lo previsto excelente producto muy rico lo unico que no mr gusto qur la paqueteria lo dejo afuera pudiero haberlo robado pero el producto muy bien rico y excelente capsula queda perfecta a la cafetera,5
positivos,cafe_capsulas,31/10/2019,"Sabor intenso, aroma exquisito, recomiento que imprimieran la capsula como está en el sobre.",5
positivos,cafe_soluble,31/10/2019,"Buen sabor, económico. Llegó en tiempo y forma.",5
positivos,cafe_molido,31/10/2019,"EL MEJOR CAFÉ QUE HE PROBADO, FELICIDADES",5
positivos,cafe_grano,01/11/2019,"Me encanto la presentación y el empaque, el producto es fresco, de buen sabor e increíble aroma, producto 100% mexicano, además no causa acidez al estomago.

Soy Fan por Tonelada !!!",5
positivos,cafe_molido,01/11/2019,"ME GUSTA EL CAFE GARAT, POR NO SER AMARGO,  ES UN TOSTADO LIGERO,  EL MOLIDO TAN FINO PARECE MAS PARA UN EXPRESO",5
positivos,cafe_capsulas,02/11/2019,Café,5
positivos,cafe_capsulas,02/11/2019,Excelente café buen cuerpo y aroma y acidez adecuada,5
positivos,cafe_capsulas,02/11/2019,Garantía de calidad en el café,5
positivos,cafe_soluble,02/11/2019,Lo que siempre compro cuando no quiero preparar en la cafetera. A mejor precio que en el super.,5
positivos,cafe_soluble,02/11/2019,Muy rico,5
positivos,cafe_molido,02/11/2019,Me encanta este café,5
positivos,cafe_molido,02/11/2019,"Muy sabroso, lo voy a seguir comprando.",5
positivos,cafe_grano,03/11/2019,"Buen café,pero por el precio esperaba algo más",5
positivos,cafe_molido,03/11/2019,"Buen café,pero por el precio esperaba algo más",5
positivos,cafe_molido,03/11/2019,Buena relación precio beneficio,5
positivos,cafe_molido,03/11/2019,es muy bueno yo esperaba un sabor mas fuerte pero me gusto mucho,5
positivos,cafe_molido,03/11/2019,Me gustó el café por el precio no me quejo,5
positivos,cafe_capsulas,04/11/2019,Muy buen producto y excelente servicio de entrega.,5
positivos,cafe_soluble,04/11/2019,excelente cafe para acompañar con galletas,5
positivos,cafe_soluble,04/11/2019,"Nescafé de toda la vida, muy bueno, llegó muy bien protegido y en tiempo.",5
positivos,cafe_grano,04/11/2019,"Excelente café!
Soy experto en café y este guarda una excelente relación entre costo y sabor",5
positivos,cafe_molido,04/11/2019,Llegó a tiempo y vale la pena tomando en cuenta el precio. Desde ahora es uno de mis preferidos.,5
positivos,cafe_capsulas,05/11/2019,"Pedí mi café ayer por la mañana y me llego el mismo dia por la tarde, en excelentes condiciones!
El sabor es inigualable, con una crema muy rica.
El producto me llego correctamente empaquetado y resguardado de tal manera que ninguna cápsula de aluminio se daño.
Excelente noticia que ahora pueda comprarlo en Amazon y me llegue al día siguiente!!!!!

Gracias Nespresso México!
Gracias Amazon México!",5
positivos,cafe_soluble,05/11/2019,Excelente,5
positivos,cafe_soluble,05/11/2019,Excelente café!!!,5
positivos,cafe_soluble,05/11/2019,"Excelente café, de lo mejor que he probado.",5
positivos,cafe_soluble,05/11/2019,Layun eres el mejor ??,5
positivos,cafe_soluble,05/11/2019,Muy buena oferta,5
positivos,cafe_molido,05/11/2019,"cumple su funcion de almacenar alimentos secos (cafe, semillas, cereal, galletas)
material muy bueno, el broche ajusta perfecto.",5
positivos,cafe_molido,05/11/2019,Excelente sabor y más barato que en otros lugares.,5
positivos,cafe_molido,05/11/2019,"Funciona de maravilla. El café se conserva por mucho tiempo con su olor y sabor característico.
El recipiente se ha conservado libre de manchas  es bastante higiénico y fácil de limpiar.
A veces da la sensación de que no se cierra bien pero será porque tiene poco juego, al momento de poner el seguro sella perfectamente.
Muy buena opción de compra para las personas que gustan de una buena taza de café.
Creo que puede almacenar distintos alimentos. Pero por su precio me parece que para café es lo mejor",5
positivos,cafe_soluble,06/11/2019,"Buen aroma, buen sabor.",5
positivos,cafe_molido,06/11/2019,Excelente producto,5
positivos,cafe_soluble,07/11/2019,"Buen aroma, buen sabor, buen precio! Lo recomiendo!!!",5
positivos,cafe_soluble,07/11/2019,Muy rico y a buen precio! Lo recomiendo. Recibido en tiempo y forma!!!,5
positivos,cafe_grano,07/11/2019,TODO BIEN GRACIAS,5
positivos,cafe_molido,07/11/2019,Riquísimo..,5
positivos,cafe_soluble,08/11/2019,"Buen producto, rico y con excelente aroma.",5
positivos,cafe_soluble,08/11/2019,"Excelente sabor y calidad, sobre todo considerando que se trata de café instantáneo.",5
positivos,cafe_molido,08/11/2019,"Esta muy sabroso.

Coincido con otra persona de que tambien seria bueno que vendieran la presentacion en grano de esta mezcla y la mezcla Gourmet.

Es mucho mejor moler el café a gusto de cada quien,  ademas recien molido sabe mucho mejor.",5
positivos,cafe_capsulas,09/11/2019,"Me sorprendió el buen sabor, son cápsulas de plástico pero no se nota mucho la diferencia en la máquina, funcionan bien.",5
positivos,cafe_capsulas,09/11/2019,Si tiene buen precio porque en el supermercado es más caro,5
positivos,cafe_soluble,09/11/2019,"El sabor es ligero pero agradable , el precio como en ningún otro lado",5
positivos,cafe_soluble,09/11/2019,Es un producto que suelo consumir desde mucho tiempo.,5
positivos,cafe_molido,09/11/2019,"Es un café con un sabor bastante suave, para mi gusto demasiado. Pero mi esposa lo ha disfrutado bastante ya que , por lo suave de su sabor es casi imposible que te salga un café demasiado amargo.",5
positivos,cafe_capsulas,10/11/2019,Súper buen precio y todo ok,5
positivos,cafe_soluble,10/11/2019,Buen sabor. Sin quejas,5
positivos,cafe_soluble,10/11/2019,El sabor original pero sin cafeína.,5
positivos,cafe_soluble,10/11/2019,Excelente sabor. Muy delicioso.,5
positivos,cafe_soluble,10/11/2019,"Llegó en el tiempo indicado, venía bien protegido en su empaquetado, estaba todo sellado sin problemas.",5
positivos,cafe_soluble,10/11/2019,"Riquísimo, la verdad es que a mi familia le encanta.",5
positivos,cafe_soluble,10/11/2019,"Sabor exquisito, lo disfruto sin ningún edulcorante añadido, ni siquiera estevia,  realmente DELICIOSO.",5
positivos,cafe_soluble,10/11/2019,"Sabroso ya sea solo, con leche, crema o chocolate.",5
positivos,cafe_soluble,10/11/2019,"Sabroso, si tiene el sabor del café de olla con canela.",5
positivos,cafe_soluble,10/11/2019,"satisfecho con este producto ,lo recibi muy rapido y bien cerrado,seguro compro mas,muchas gracias!",5
positivos,cafe_grano,10/11/2019,Exquisito sabor y aroma,5
positivos,cafe_molido,10/11/2019,Buen sabor y aroma,5
positivos,cafe_molido,10/11/2019,"Gran café con un gran sabor, buen cuerpo es el segundo que compro",5
positivos,cafe_molido,10/11/2019,"Justo lo que esperaba, un café con sabor fuerte, muy bueno.",5
positivos,cafe_molido,10/11/2019,"Tiempo de entrega excelente y sabor perfecto, intenso.",5
positivos,cafe_capsulas,11/11/2019,Excelente producto,5
positivos,cafe_grano,11/11/2019,"Muy buen café, ligero y de gran sabor.",5
positivos,cafe_molido,11/11/2019,Muy buen cafe excelente sabor,5
positivos,cafe_capsulas,12/11/2019,"tiene un aroma muy bueno , buena relación calidad precio",5
positivos,cafe_soluble,12/11/2019,Bien,5
positivos,cafe_soluble,12/11/2019,"Buen producto, buen precio.",5
positivos,cafe_soluble,12/11/2019,"es una bebida ligera y se me hace bastante bueno de sabor lo recomiendo

eso así tener cuidado luego llega roto",5
positivos,cafe_soluble,12/11/2019,Excelente producto si sabe a real cafe de olla,5
positivos,cafe_soluble,12/11/2019,Justo lo que esperaba ! El sabor original,5
positivos,cafe_soluble,12/11/2019,Sabor muy casero. Entregado antes de tiempo,5
positivos,cafe_soluble,12/11/2019,"tiene un aroma muy bueno , buena relación calidad precio",5
positivos,cafe_capsulas,13/11/2019,Excelente articulo,5
positivos,cafe_capsulas,13/11/2019,Mucho más baratos que los nespresso y ricos de sabor.,5
positivos,cafe_soluble,13/11/2019,"Es muy buen producto, aunque también debería haber tamaños más grandes este tiene los 100 grs, pero se ve muy chico",5
positivos,cafe_soluble,13/11/2019,Excelente sabor de café,5
positivos,cafe_grano,13/11/2019,Buen sabor y buen estado.,5
positivos,cafe_molido,13/11/2019,Buen sabor,5
positivos,cafe_capsulas,14/11/2019,"El producto cumple su cometido, buen producto.",5
positivos,cafe_soluble,14/11/2019,Excelente,5
positivos,cafe_molido,14/11/2019,Es una delicia este cafe!!! La sensacion es casi como si estuvieras en el original Cafe de La Parroquia de Veracruz. Lastimas que el clima no sea el mismo....,5
positivos,cafe_molido,14/11/2019,Muy rico y dulce ideal pars servirlo en un vaso con leche fría,5
positivos,cafe_capsulas,15/11/2019,Excelentes cafés de Nespresso que me transportaron a los mejores orígenes de cafe en el mundo.,5
positivos,cafe_capsulas,15/11/2019,Me encanta. Y buen material.,5
positivos,cafe_capsulas,15/11/2019,"TODO ESTUVO MUY BIEN PERO NECESITO FACTURAR LA COMPRA.
ATENTAMENTE .- ELSA RAMÍREZ",5
positivos,cafe_soluble,15/11/2019,"Delicioso,  lo recomiendo altamente!!!",5
positivos,cafe_soluble,16/11/2019,"El precio esta super bien, siempre está más caro en las tiendas. Me gusta mucho el sabor de este café, es muy ligero.",5
positivos,cafe_soluble,16/11/2019,Me encanta su sabor.,5
positivos,cafe_soluble,16/11/2019,Muy buen servicio es un café que me encanta y la entregae sorprendió fue de la gratuita lo compré en miércoles y me llegó en viernes,5
positivos,cafe_soluble,16/11/2019,Muy rico,5
positivos,cafe_soluble,16/11/2019,No voy al super,5
positivos,cafe_capsulas,17/11/2019,"El sabor, olor y buena calidad",5
positivos,cafe_soluble,17/11/2019,"Es el café soluble que prefiero de los entre comillas ""comunes"", ya que por supuesto hay mejores tipos de café soluble, pero son el doble de caros. Siempre que esta presentación está con precio cercano o menor a los $55 es cuando lo compro.",5
positivos,cafe_capsulas,18/11/2019,"Muy buen sabor, el concentrado es bastante buen porque te permite hacerlo latte o americano sin que pierda sabor.",5
positivos,cafe_capsulas,18/11/2019,Nueva presentación,5
positivos,cafe_soluble,18/11/2019,Excelente precio,5
positivos,cafe_grano,18/11/2019,Muy rico café,5
positivos,cafe_molido,18/11/2019,Muy rico café,5
positivos,cafe_capsulas,19/11/2019,"Increíble sabor. Es un café con suficiente ""cuerpo"" sin que sea demasiado amargo. Excelente para empezar un buen día.",5
positivos,cafe_soluble,19/11/2019,"El producto es tal cual lo que viene en la descripción, se me hace un precio justo en comparación al mercado y el envío impecable, seguramente lo volveré a pedir mas adelante.",5
positivos,cafe_soluble,19/11/2019,Llego en tiempo y forma,5
positivos,cafe_soluble,19/11/2019,Rico cafe,5
positivos,cafe_molido,19/11/2019,"Excelente producto ya lo conocia, pero antes de estar en amazon era algo complejo su compra ya que habia que ir a Veracruz por el",5
positivos,cafe_molido,19/11/2019,"Muy buen sabor. si te gusta el café, es un buen producto para probar",5
positivos,cafe_molido,19/11/2019,Sabor bueno,5
positivos,cafe_capsulas,20/11/2019,Los amé,5
positivos,cafe_soluble,20/11/2019,"Compré este cafe porque me gusta y es el lugar en donde lo he encontrado a mejor precio, sin embargo, en el proceso de envio supongo que se rompió y me llegó en pésimo estado, escribo esto para que mejoren como empacan los productos en especial estos que son frágiles.",5
positivos,cafe_soluble,20/11/2019,"El mejor de entre los café descafeinado que he probado, si lo encuentras disponible no dudes en comprarlo.",5
positivos,cafe_soluble,20/11/2019,Excelente sabor,5
positivos,cafe_soluble,20/11/2019,"La entrega estuvo perfecta y el producto excelente. Es un café con un aroma y sabor fuertes, quizá no sea para todos pero a mí que me gusta el café con sabor fuerte me pareció excelente. El sabor perdura por cierto tiempo en el paladar. Lo recomiendo.",5
positivos,cafe_soluble,20/11/2019,"La entrega estuvo perfecta y el producto me encantó. Es un café medio, no tan fuerte como la reserva de Chiapas pero tampoco es un café suave. Tiene un sabor muy agradable, ligeramente ácido y afrutado. Lo recomiendo.",5
positivos,cafe_soluble,20/11/2019,"Llego en buenas condiciones y muy bien cuidado. Muy buen precio, mucho menor que en tiendas locales.",5
positivos,cafe_molido,20/11/2019,"ESTA RIQUISIMO, LA VERDAD COMPRABA DE LA MARCA DE LA SIRENITA PERO ESTE CAFE SIMPLEMENTE ME GUSTO, ESTE NARANJA TIENE UN TOQUE DULCE, SI LES GUSTA UN POCO MAS ACIDO, BUSQUEN EL DEL COLOR CAFE, LA VERDAD CADA DOS SEMANAS PIDO ESTE CAFE, YA SE VOLVIO MI DIARIO... VIENE MOLIDO Y LISTO PARA CAFETERA... RECOMENDADO 100%",5
positivos,cafe_molido,20/11/2019,Muy rico aroma y muy buena calidad,5
positivos,cafe_capsulas,21/11/2019,Buen café,5
positivos,cafe_capsulas,21/11/2019,Buen precio,5
positivos,cafe_capsulas,21/11/2019,Excelente producto,5
positivos,cafe_capsulas,21/11/2019,"Super recomendado.
Original y en excele tes condiciones.",5
positivos,cafe_soluble,21/11/2019,Deberían ofrecer ese descuento más a menudo,5
positivos,cafe_soluble,21/11/2019,El sabor es excelente,5
positivos,cafe_soluble,21/11/2019,Muy rico me gusto mucho,5
positivos,cafe_soluble,21/11/2019,No sé que hacer con tantos frascos vacios,5
positivos,cafe_grano,21/11/2019,Es excelente y muy buen precio,5
positivos,cafe_molido,21/11/2019,Buen empaque y fresco el café .,5
positivos,cafe_molido,21/11/2019,"Delicioso,definitivamente lo volver a comprar. Excelente precio y llego muy bien empacado.",5
positivos,cafe_molido,21/11/2019,"Excelente sabor igual que el normal, sencillamente delicioso, envío rápido y llegada a tiempo.",5
positivos,cafe_molido,21/11/2019,"No es mal café,tiene poco aroma, de sabor muy suave pero es agradable, a los expertos de café no les gustara por que no es fuerte o el sabor no es muy intenso como lo preferirían ellos.
Pero para personas que les gusta el café (Amateur) si les gustara.
Gracias",5
positivos,cafe_capsulas,22/11/2019,"Es una genial opción de compra si es que eres miembro de Amazon Prime, ya que literalmente el envío es gratuito en comparación con la misma tienda en linea de Nespresso donde si te cobran el envío. Lo malo es que no puedes armar packs personalizados como en la tienda de Nespresso, creo importante que Amazon considere esta opción.",5
positivos,cafe_capsulas,22/11/2019,"Excelente promosión de 3 x 2, y el producto en excelente estado",5
positivos,cafe_soluble,22/11/2019,"El sabor a caramelo en mi opinión es muy suave, si lo quieres realzar mas tienes que agregar azúcar en una cantidad un poco mas de lo normal. Creo que es un buen balance de sabores ya que no queda empalagoso al final.",5
positivos,cafe_soluble,22/11/2019,Es lo que buscaba y el costo es muy bueno.,5
positivos,cafe_soluble,22/11/2019,Es lo que buscaba y el costo es muy bueno.,5
positivos,cafe_soluble,22/11/2019,le gusto su sabor,5
positivos,cafe_grano,22/11/2019,"Excelente calidad de café, notas suaves pero de cuerpo intenso, gran sabor y aroma, a la vez que es fácil de tomar, una calidad internacional.",5
positivos,cafe_molido,22/11/2019,"Buen sabor, viene bien sellado. Bastante producto. Al molerlo huele delicioso",5
positivos,cafe_molido,22/11/2019,"Excelente producto.  Llegó muy rápido, al día siguiente.  Gracias.",5
positivos,cafe_molido,22/11/2019,un sabor rico muy delicioso,5
positivos,cafe_capsulas,23/11/2019,Muy buen producto,5
positivos,cafe_soluble,23/11/2019,Todo ok,5
positivos,cafe_molido,23/11/2019,"En general es un café con sabor frutal nada amargo, que es como yo lo tomo, en general si buscar un café con sabor con más cuerpo creo que no te recomiendo este cafe. Excelente precio!!!",5
positivos,cafe_molido,23/11/2019,Rico pero no tan fuerte,5
positivos,cafe_capsulas,24/11/2019,Excelente,5
positivos,cafe_capsulas,24/11/2019,"Excelente combinación de café, una buena opción para degustar diferentes tratamientos",5
positivos,cafe_capsulas,24/11/2019,Justo lo que esperaba,5
positivos,cafe_capsulas,24/11/2019,"Me encanta el sabor de esta marca, sabe como el de las maquinitas de nescafe que encuentras en la cafetería de los supermercados. Yo lo tomo solo agregando agua hirviendo pero si se quiere mas cremoso se agrega leche y ya. Lo compré mas barato que en el super, seguro volveré a comprar cuando vuelva a estar en $30. Mi sugerencia es que pronto agreguen los demás sabores, al menos el moka.",5
positivos,cafe_capsulas,24/11/2019,Rico,5
positivos,cafe_capsulas,24/11/2019,Riquisimo,5
positivos,cafe_soluble,24/11/2019,El producto esta correcto,5
positivos,cafe_soluble,24/11/2019,Excelente  cafe,5
positivos,cafe_molido,24/11/2019,"Es un buen producto, con un sabor y olor bastante agradable. Por el precio es un cafe inigualable. Recomiendo comprarlo en las ofertas que tiene amazon, como el carrito del ahorro",5
positivos,cafe_molido,24/11/2019,"Excelente sabor, muy rico. Recomendable una cucharada por cada taza de agua. Mucha gente vierte el café al tanteo al filtro de la cafetera sin medir el numero de cucharas.",5
positivos,cafe_capsulas,25/11/2019,"Capsulas necesarias para preparse un rico cafe en las mañanas, el envio fue rápido y bien empacado.",5
positivos,cafe_soluble,25/11/2019,Bueno,5
positivos,cafe_soluble,25/11/2019,"El sabor es el mismo de siempre, el frasco es un poco pequeño, como para viajes y emergencias...",5
positivos,cafe_soluble,25/11/2019,Muy bueno y de excelente calidad,5
positivos,cafe_molido,25/11/2019,Me encanta su sabor,5
positivos,cafe_capsulas,26/11/2019,El mejor café que se puede comprar para satisfacer un gusto rápido. Entrega de primera. Muchas Gracias,5
positivos,cafe_capsulas,26/11/2019,"muy rico,",5
positivos,cafe_soluble,26/11/2019,Delicioso!!! Recomendado y llegó en excelentes condiciones,5
positivos,cafe_soluble,26/11/2019,"Excelente servicio y el producto 100% genuino, lo recomiendo totalmente.",5
positivos,cafe_soluble,26/11/2019,"Excelente servicio y producto 100% genuino, lo recomiendo.",5
positivos,cafe_soluble,26/11/2019,Llego bien sin ningún problema,5
positivos,cafe_soluble,26/11/2019,Me agrada.,5
positivos,cafe_soluble,26/11/2019,Muy rico!,5
positivos,cafe_soluble,26/11/2019,Soy fanático del café y este producto me gusta demasiado,5
positivos,cafe_soluble,26/11/2019,Soy fanático del café y este producto me gusta mucho,5
positivos,cafe_molido,26/11/2019,"Delicioso y muy aromático café, con un sabor que realmente vale la pena despertar con él, obviamente compraré otro a la brevedad posible, además el precio es inigualable.",5
positivos,cafe_capsulas,27/11/2019,Muy rico este café.,5
positivos,cafe_soluble,27/11/2019,buen sabor,5
positivos,cafe_soluble,27/11/2019,Bueno,5
positivos,cafe_soluble,27/11/2019,Bueno,5
positivos,cafe_soluble,27/11/2019,Me han llegado en excelente estado.,5
positivos,cafe_soluble,27/11/2019,"Muy rico con notas a cacao
Decepción porque es cafe mexicano procesado en Alemania y regresa con un precio muy inflado...como la gasolina ??",5
positivos,cafe_molido,27/11/2019,"El sabor es más bien estándar, se quema un poco en una cafetera express, no sabe fresco",5
positivos,cafe_molido,27/11/2019,"Sabor inigualable, olor delicioso, llego muy bien empaquetado y a tiempo. Gracias Amazon.",5
positivos,cafe_capsulas,28/11/2019,Delicioso y muy intenso,5
positivos,cafe_soluble,29/11/2019,"Una buena opción para que no falte el café en el trabajo ya que el empaque es pequeño y no causará problema al transportarlo, estuvo a un precio súper bueno y tiene un año de caducidad",5
positivos,cafe_grano,29/11/2019,Muy rico,5
positivos,cafe_molido,29/11/2019,DE LOS MEJORES CAFES DE COATEPEC,5
positivos,cafe_molido,29/11/2019,Es simplemente muy buen  café,5
positivos,cafe_molido,29/11/2019,"Excelente calidad en el sabor, aroma y cuerpo. No me alteró al tomarlo ni me provocó malestar estomacal. 100% recomendado y 100% café de altura mexicano.",5
positivos,cafe_molido,29/11/2019,"Llego rapido y es igualito al aroma del Gila que me gusto tanto en la casa de mi amiga, me encanta !",5
positivos,cafe_capsulas,30/11/2019,Excelente variedad y selección de sabores. A mejor precio que en tiendas de autoservicio,5
positivos,cafe_capsulas,30/11/2019,Sabor único,5
positivos,cafe_soluble,30/11/2019,Excelente y a muy buen precio gracias,5
positivos,cafe_grano,30/11/2019,Excelente Mezcla,5
positivos,cafe_molido,30/11/2019,"La calidad del Café 1968 es excelente y el grosor del molido es perfecto para su uso en una cafetera Breville con add-ons para café vertido (Hario V60). Selecciono Pour Over con slow flow rate y el resultado es perfecto: Café pour-over automático con temperatura y concentración exacta.

Nada podría hacer más sencilla mi mañana, ni siquiera tengo que moler grano y disfruto de excelente café en sólo unos minutos...",5
positivos,cafe_molido,30/11/2019,Sabroso y aromático sabroso y aromático,5
positivos,cafe_capsulas,01/12/2019,Excelente opción de combinado para probar ambas versiones.,5
positivos,cafe_soluble,02/12/2019,"Muy buen café, en perfecto estado y excelentemente protegido al llegar.",5
positivos,cafe_molido,02/12/2019,"Me encanto el sabor a mi y a los conpañeros de la oficina, que ya ordenaron mas.",5
positivos,cafe_molido,02/12/2019,Me gustaría que lo vendieran en grano,5
positivos,cafe_soluble,03/12/2019,Exelente producto y a un super precio se los recomiendo ampliamente,5
positivos,cafe_soluble,03/12/2019,"Sabor delicioso, llego bien, sin ningun problema, altamente recomendable.",5
positivos,cafe_grano,03/12/2019,La verdad no esperaba que estuviera tan bueno! Además ayuda a la gente que trabaja en el campo! Le encanto el regalo a mi abuelo que es catador de café,5
positivos,cafe_grano,03/12/2019,"Me encantó. Solo me hubiera gustado que incluyera instrucciones de uso, para sacarle el mayor provecho al sabor, ya que no toda la gente conoce métodos de extracción para el café.",5
positivos,cafe_molido,03/12/2019,"Es la cuarta ocasión que compro este producto. Incluso lo pedí en época navideña y llegó en tiempo. Viene muy embalado, por lo que el producto llega intacto.

Tiene un olor muy rico.",5
positivos,cafe_molido,03/12/2019,"Este café es garantía! Vale lo mismo que en el restaurante pero tomando en cuenta que el envío en prime no cuesta, pues mejor lo pedimos por acá jejeje",5
positivos,cafe_molido,03/12/2019,Muy buen café,5
positivos,cafe_molido,03/12/2019,"SU SABOR ES DELICIOSO, A PESAR DE TENER GASTRITIS NO IRRITA MI ESTOMAGO, SU PRECIO ES BUENO.",5
positivos,cafe_molido,03/12/2019,Todo like con ese gran producto...incluso es un gran regalo!!!,5
positivos,cafe_capsulas,04/12/2019,"Excelente café, llegó al día siguiente",5
positivos,cafe_capsulas,04/12/2019,"Muy buena calidad del producto, elegante y bien detallado.",5
positivos,cafe_capsulas,04/12/2019,Realmente un sabor delicioso ??,5
